device_brand,os,screen_size,X4g,X5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_new_price,normalized_used_price
Huawei,Android,15.32,yes,no,13,8,128,4,3750,166,2018,399,5.988535261,4.944353031
Huawei,Android,13.84,yes,no,13,5,16,4,3020,142,2018,453,4.598044861,4.037950562
Huawei,Android,12.7,yes,no,8,2,32,4,2280,175,2018,563,4.499920775,3.999117712
Huawei,Android,12.88,yes,no,13,8,32,4,3000,150,2018,530,4.951804895,4.416669578
Huawei,Android,12.88,yes,no,13,5,16,4,3000,150,2018,505,5.021838965,4.091005661
Huawei,Android,15.24,yes,no,13,24,256,4,4000,183,2018,658,7.170304142,5.523019702
Huawei,Android,15.27,yes,no,13,24,64,4,4000,180,2018,700,6.425679069,4.701843073
Huawei,Android,12.9,yes,no,13,24,64,4,3400,165,2018,371,6.087637991,4.694645192
Huawei,Android,14.83,yes,no,13,16,32,4,3000,145,2018,457,5.387655202,4.626246512
Huawei,Android,15.21,yes,no,13,8,32,4,3000,155,2018,624,5.007296393,4.282620578
Huawei,Android,15.21,yes,no,13,8,32,4,3000,155,2018,617,5.129010747,4.515573652
Huawei,Android,15.21,yes,no,13,8,16,4,3000,155,2018,653,5.01349786,4.508769412
Huawei,Android,15.06,yes,no,13,8,64,4,4000,170,2018,706,5.390759802,4.773984259
Huawei,Android,25.6,yes,no,13,8,64,4,7500,498,2018,537,5.968119152,4.976457842
Huawei,Android,25.6,yes,no,13,8,32,4,7500,498,2018,522,5.705381196,4.888919535
Huawei,Android,20.42,yes,no,13,8,32,4,5100,316,2018,667,5.798365117,4.617395156
Huawei,Android,14.35,yes,no,8,8,64,4,3000,143,2017,862,5.136268915,4.480400299
Huawei,Android,15.24,yes,no,8,8,128,4,3340,169,2017,568,5.706844449,4.858416081
Huawei,Android,15.24,yes,no,8,8,256,4,4000,178,2017,624,7.089768455,4.673296015
Huawei,Android,15.24,yes,no,8,8,128,4,4000,178,2017,839,5.993761906,5.13996621
Huawei,Android,12.93,yes,no,8,8,64,4,4000,186,2017,762,6.086729271,4.260847213
Huawei,Android,12.93,yes,no,8,8,64,4,3340,164,2017,816,5.302309388,4.494797129
Huawei,Android,12.7,yes,no,13,5,16,4,3020,145,2017,699,5.019462883,4.41255584
Huawei,Android,12.83,yes,no,12,8,32,4,4000,165,2017,821,5.195841575,4.643621372
Huawei,Android,20.32,yes,no,8,8,16,4,4800,310,2017,773,5.598644157,4.853903508
Huawei,Android,23.01,yes,no,5,2,32,4,4800,460,2017,859,5.196948872,4.815269024
Huawei,Android,25.43,yes,no,8,8,16,4,6660,310,2017,599,5.515241618,4.668426636
Huawei,Android,12.83,yes,no,8,20,64,4,3340,169,2017,778,5.862607925,5.052097084
Huawei,Android,12.7,yes,no,8,20,64,4,2950,143,2017,788,5.699339285,4.469923037
Huawei,Android,12.7,yes,no,13,5,16,4,2200,140,2016,1069,4.874433673,4.432600921
Huawei,Android,20.32,yes,no,5,2,32,4,4800,350,2017,690,5.071667676,4.531738908
Huawei,Android,17.78,no,no,2,2,16,4,3340,250,2017,809,4.610257225,4.211238314
Huawei,Android,12.83,yes,no,12,8,16,4,4000,165,2017,570,5.074423534,4.383275854
Huawei,Android,12.7,yes,no,13,5,16,4,3000,150,2017,846,4.943782987,4.367293635
Huawei,Android,12.7,yes,no,8,5,16,4,3000,150,2017,896,4.780802755,4.140750935
Huawei,Android,12.7,yes,no,8,2,32,4,2200,175,2017,689,4.475516978,4.146778872
Huawei,Android,12.83,yes,no,8,8,128,4,3750,165,2017,691,6.107802094,4.406597289
Huawei,Android,12.73,yes,no,8,8,32,4,3200,145,2017,808,5.796878083,4.08832649
Huawei,Android,12.75,yes,no,12,8,64,4,3000,146,2017,745,5.446651161,4.401338946
Huawei,Android,12.75,yes,no,12,8,16,4,3000,147,2017,786,5.132380839,4.194793034
Huawei,Android,12.7,yes,no,13,5,16,4,3020,138,2016,1059,5.522780047,4.694553747
Huawei,Android,12.83,yes,no,12.5,8,128,4,4000,169,2016,1029,5.988560334,4.638314785
Huawei,Android,12.83,yes,no,12.5,8,256,4,4000,169,2016,848,6.826024481,5.790082488
Huawei,Android,12.93,yes,no,12.5,8,64,4,4000,190,2016,1082,5.990063566,4.677025623
Huawei,Android,12.7,yes,no,13,5,16,4,4100,145,2016,892,5.311776386,4.175156205
Huawei,Android,20.42,yes,no,8,8,32,4,5100,326,2016,613,5.630853295,4.939783553
Huawei,Android,12.83,yes,no,16,8,32,4,3340,160,2016,707,5.861669025,4.859889921
Huawei,Android,12.7,yes,no,12,8,32,4,3020,146,2016,728,5.706212852,4.599554447
Huawei,Android,25.4,yes,no,8,2,16,4,6660,495,2016,1049,5.483343596,4.870069696
Huawei,Android,17.78,yes,no,13,5,32,4,4360,250,2016,1044,5.437078809,4.767629114
Huawei,Android,17.78,yes,no,2,2,16,4,4100,278,2016,1038,5.011901159,4.097506226
Huawei,Android,12.83,yes,no,16,8,64,4,3340,160,2016,686,5.639137281,4.98620598
Huawei,Android,17.78,no,no,5,2,16,4,4100,278,2016,669,4.602165677,4.384024637
Huawei,Android,17.78,yes,no,13,5,16,4,4360,250,2016,702,5.299566586,4.666171208
Huawei,Android,10.29,yes,no,5,2,32,4,2100,150,2016,926,4.393584584,3.694612986
Huawei,Android,12.7,yes,no,8,2,32,4,2200,135,2016,1009,4.701207374,4.111037785
Huawei,Android,12.75,yes,no,13,8,16,4,4000,147,2016,593,5.345105528,4.179604406
Huawei,Android,12.83,yes,no,12,8,64,4,3400,162,2016,750,6.067151629,4.285102653
Huawei,Android,12.75,yes,no,12,8,32,4,3000,144,2016,551,5.829945118,4.427477898
Huawei,Android,25.43,yes,no,13,5,16,4,6660,500,2016,1007,5.520940783,4.94883081
Huawei,Android,12.7,yes,no,13,5,16,4,2200,135,2015,879,5.293254572,4.579236804
Huawei,Android,15.24,yes,no,16,8,32,4,4000,185,2015,540,5.706744749,4.878322207
Huawei,Android,12.83,yes,no,13,5,32,4,3000,167,2015,975,5.303056121,4.588125751
Huawei,Android,12.7,yes,no,13,5,16,4,4000,160,2015,631,5.235537298,4.351438553
Huawei,Android,12.88,yes,no,12.3,8,32,4,3450,178,2015,1037,5.701713669,4.527640983
Huawei,Android,12.83,yes,no,13,8,32,4,2200,156,2015,794,5.860672257,4.580057485
Huawei,Android,12.7,yes,no,8,2,32,4,2200,125,2015,1010,4.526343405,4.157006323
Huawei,Android,12.83,yes,no,13,5,16,4,2200,167,2015,624,5.805586674,4.12049952
Huawei,Android,20.32,yes,no,8,2,16,4,4800,330,2015,1005,5.525213867,4.83540851
Huawei,Android,10.29,yes,no,5,2,32,4,2000,141.5,2015,918,4.712857991,3.936325298
Huawei,Android,12.7,no,no,8,2,16,4,2000,160,2015,673,4.863449194,4.019261756
Huawei,Android,12.7,yes,no,13,5,16,4,2200,131,2015,679,5.197225505,4.460491175
Huawei,Android,12.7,yes,no,13,5,16,4,2200,131,2015,609,5.128477587,4.307976353
Huawei,Android,15.44,yes,no,13,5,64,4,4360,228,2015,805,5.990063566,5.097791105
Huawei,Android,12.75,yes,no,13,8,16,4,2680,144,2015,870,5.439469646,4.725616339
Huawei,Android,12.7,yes,no,5,2,32,4,2200,150,2015,761,5.148482361,4.039360254
Huawei,Android,17.78,yes,no,13,5,16,4,5000,239,2015,700,5.915527981,4.58629313
Huawei,Android,12.7,yes,no,5,2,16,4,2000,178,2015,962,4.943569137,4.097173889
Huawei,Android,10.29,no,no,5,0.3,16,4,1950,160,2015,691,4.688407785,4.01186834
Huawei,Android,10.29,no,no,5,0.3,16,4,1750,150,2014,964,4.38949865,3.509154523
Huawei,Android,7.75,no,no,2,2,16,4,1350,130,2014,699,4.864838512,3.735524462
Huawei,Android,15.24,yes,no,8,2,32,4,3500,173,2014,814,5.299516647,4.398023008
Huawei,Android,15.24,yes,no,13,5,64,4,4100,185,2014,708,6.212826512,5.090308703
Huawei,Android,23.01,yes,no,5,2,32,4,4800,433,2015,801,5.193623295,4.497139442
Huawei,Android,20.32,no,no,5,0.3,32,4,4800,360,2014,652,5.000315562,4.548705649
Huawei,Android,17.78,no,no,2,2,32,4,4100,278,2015,1016,4.610157727,4.32823021
Huawei,Android,12.7,yes,no,8,2,32,4,2000,160,2014,1003,5.200263426,3.977623463
Huawei,Android,10.29,yes,no,5,2,16,4,2000,153,2014,644,4.874510064,3.730021397
Huawei,Android,12.83,yes,no,13,5,16,4,3000,165,2014,1030,5.568764263,4.802380355
Huawei,Android,15.24,yes,no,13,5,16,4,4100,185,2014,878,5.829886351,4.364371699
Huawei,Android,12.7,no,no,8,1,16,4,2000,160,2014,998,5.138793946,4.331259518
Huawei,Android,10.16,no,no,3.15,2,16,4,1500,126,2014,736,4.255754544,3.540379446
Huawei,Android,12.7,yes,no,13,8,16,4,2500,124,2014,622,5.517934708,4.301494224
Huawei,Android,10.29,yes,no,8,5,32,4,2000,115,2014,909,5.204830523,4.412313327
Huawei,Android,12.83,no,no,5,0.3,16,4,2300,180,2014,553,5.60208192,4.184794465
Huawei,Android,12.7,no,no,5,0.3,16,4,2100,180,2014,561,4.602767301,3.874943997
Huawei,Android,25.43,yes,no,3.15,0.3,32,4,6600,620,2014,620,5.855358414,4.898436637
Huawei,Android,10.29,yes,no,8,5,32,4,2000,115,2014,1005,5.483052675,4.362716386
Huawei,Android,10.29,no,no,8,5,16,4,2000,115,2014,845,5.524895015,3.897112393
Huawei,Android,20.32,yes,no,5,1,32,4,4800,329,2014,591,5.704249032,4.564452353
Huawei,Android,17.78,yes,no,13,5,16,4,5000,239,2014,682,5.858475864,5.058281948
Huawei,Android,10.29,no,no,5,0.3,16,4,1750,145,2014,698,4.603268379,3.555633735
Huawei,Android,17.78,no,no,3.15,0.3,16,4,4100,350,2014,550,5.075173815,4.435211888
Huawei,Android,10.34,no,no,8,5,16,4,2000,120,2014,800,5.708239195,4.161379964
Huawei,Android,15.27,yes,no,13,5,16,4,4050,202,2014,722,5.803326105,4.862676516
Huawei,Android,10.16,no,no,2,0.3,16,4,1350,123,2013,638,4.590056548,3.153163282
Huawei,Android,7.75,no,no,0.3,0.3,256,0.25,1350,130,2013,575,4.096675178,3.028199464
Huawei,Android,12.7,yes,no,8,1,32,4,2400,150,2013,654,5.516649361,4.25561271
Huawei,Android,10.29,no,no,3.15,0.3,16,4,1730,150,2013,724,4.688223741,3.471966453
Huawei,Windows,10.24,no,no,5,0.3,32,4,1700,160,2013,790,5.014560912,3.585461495
Huawei,Android,12.7,no,no,8,1.3,32,4,2150,155,2013,807,5.242593218,3.915815804
Huawei,Android,12.7,no,no,5,0.3,16,4,2150,170,2013,905,4.989411658,3.974058396
Huawei,Android,7.75,no,no,3.15,0.3,16,4,1975,150,2013,634,3.924939231,3.316002536
Huawei,Android,10.29,no,no,5,0.3,16,4,1700,155,2013,922,5.083141985,4.145829505
Huawei,Android,17.78,no,no,3.15,0.3,32,4,4100,335,2013,1015,5.204226443,4.362461479
Huawei,Android,10.34,no,no,8,5,32,4,2000,120,2013,625,5.436338664,4.034240638
Huawei,Android,10.16,no,no,5,0.3,16,4,1730,130,2013,783,4.515792375,3.706473763
Huawei,Android,10.16,yes,no,5,1.3,16,4,1650,140,2013,600,4.765416535,3.942746178
Huawei,Android,7.75,no,no,2,0.3,512,0.25,1700,120,2013,783,4.233526626,3.237108593
Huawei,Android,10.34,yes,no,13,1.3,16,4,2420,122,2013,1016,5.34958066,3.958333908
Huawei,Android,10.29,no,no,8,1.3,32,4,2150,145,2013,894,5.523339153,3.708927149
Huawei,Android,10.29,yes,no,5,0.3,16,4,1950,150,2013,887,5.56574571,4.363480717
Huawei,Android,10.16,no,no,5,0.3,16,4,1730,140,2013,742,5.141429611,4.028560822
Huawei,Windows,10.16,no,no,5,0.3,16,4,1950,130,2013,749,5.07467369,3.829293358
Huawei,Android,15.27,no,no,8,1,32,4,4050,198,2013,949,5.444709455,4.591476859
Huawei,Android,12.7,no,no,13,1.3,32,4,3000,170,2013,938,5.73879563,4.752123599
Huawei,Android,10.29,no,no,5,0.3,16,4,1700,150,2013,927,4.622223941,3.78487122
Huawei,Android,25.43,yes,no,3.15,0.3,32,4,6600,620,2013,632,5.518255787,5.055034881
Others,Others,12.7,yes,no,8,2,16,4,2500,150,2016,839,5.133265821,3.930255774
Others,Others,19.94,no,no,5,2,32,4,4450,384,2014,767,5.140551828,4.368054477
Others,Others,10.29,yes,no,8,2,16,4,2100,141,2013,804,5.191733881,3.924741778
Karbonn,Android,10.29,no,no,5,2,16,4,1700,138,2014,600,4.365261888,3.463546007
Karbonn,Android,12.7,no,no,13,5,32,4,2000,134,2014,894,4.703294584,4.249637447
Karbonn,Android,10.16,no,no,5,0.3,16,4,2000,130,2014,1019,3.93417581,3.654546775
Karbonn,Android,10.16,no,no,5,0.3,16,4,2000,129,2014,976,4.394572604,3.309082093
Karbonn,Android,12.83,no,no,13,5,16,4,2000,134,2014,1030,5.283102201,4.077367938
Karbonn,Android,12.7,no,no,16,8,16,4,2000,134,2014,920,5.386236665,4.482437421
Karbonn,Android,12.7,no,no,13,5,16,4,2000,134,2014,1003,5.147552615,4.532599493
Karbonn,Android,12.7,no,no,13,5,16,4,2300,143,2014,1089,5.297366915,4.245490733
Karbonn,Android,7.85,no,no,5,0.3,16,4,1350,134,2014,724,4.091841432,3.473828073
Karbonn,Android,10.16,no,no,5,0.3,16,4,1625,114.5,2013,708,4.113656873,3.231989464
Karbonn,Android,12.7,no,no,8,0.3,16,4,1800,104.5,2013,840,4.789157022,3.583796678
Karbonn,Android,12.7,no,no,13,2,16,4,1625,114.5,2013,688,5.189450712,4.490320344
Karbonn,Android,12.83,no,no,13,5,16,4,1625,176.5,2013,689,5.134562379,4.595018835
Karbonn,Android,7.85,no,no,5,0.3,512,0.25,1625,114.5,2013,992,4.275276265,3.183870216
Karbonn,Android,7.67,no,no,3.15,0.3,512,0.25,1625,114.5,2013,760,3.884034969,3.032546247
Karbonn,Android,17.78,no,no,2,0.3,16,4,1625,335,2013,913,4.618086411,4.246636373
Karbonn,Android,17.78,no,no,2,0.3,16,4,1625,335,2013,686,4.49635928,4.292512127
Karbonn,Android,12.7,no,no,5,0.3,16,4,1625,150,2013,608,4.378645927,3.70450671
Karbonn,Android,10.29,no,no,5,0.3,16,4,1400,114.5,2013,665,4.274719782,3.527242489
Karbonn,Android,10.16,no,no,3.15,0.3,16,4,1625,87.5,2013,874,3.89914038,3.18138162
Karbonn,Android,10.16,no,no,3.15,0.3,16,4,1625,110,2013,599,3.928683446,3.375879574
Karbonn,Android,10.24,no,no,8,2,16,4,1625,126.5,2013,840,5.07292128,3.697591395
Karbonn,Android,12.7,no,no,5,0.3,16,4,1625,114.5,2013,835,5.001056228,3.345332249
Karbonn,Android,10.16,no,no,5,0.3,0.01,0.25,1450,114.5,2013,778,4.379899374,3.097385927
Karbonn,Android,10.16,no,no,3.15,0.3,256,0.25,1625,75,2013,863,4.265071381,4.124226937
Karbonn,Android,10.16,no,no,3.15,0.3,256,0.25,1625,90,2013,849,4.245777266,4.000583182
Karbonn,Android,10.16,no,no,3.15,0.3,16,4,1625,110,2013,830,4.256321678,3.486151088
Karbonn,Android,12.7,no,no,8,2,16,4,2000,200,2013,573,5.076360611,4.443944537
Karbonn,Android,10.29,no,no,5,0.3,16,4,1625,114.5,2013,1034,5.010968572,3.344274234
Others,Android,10.29,yes,no,8,2,16,4,3100,200,2014,760,5.767007634,4.595422835
Others,Android,10.29,yes,no,8,2,16,4,3100,187.1,2014,1077,5.704215714,4.344065128
Others,Android,10.16,yes,no,5,1.3,16,4,2500,168.5,2013,607,5.590875034,4.528613063
Lava,Android,12.83,yes,no,13,8,32,4,3020,163,2017,541,5.519659296,4.3447141
Lava,Android,12.7,yes,no,8,5,16,4,2620,148,2017,779,5.063860055,4.307303088
Lava,Android,12.83,yes,no,13,8,16,4,3000,153.2,2016,885,5.012433676,4.540204907
Lava,Android,12.7,no,no,8,5,32,4,2500,142,2016,953,4.608664075,4.264790325
Lava,Android,12.7,yes,no,13,5,16,4,2900,133,2015,1013,5.005287688,4.377265318
Lava,Android,12.7,yes,no,13,8,16,4,2500,128,2015,792,4.794136286,4.3031187
Lava,Android,12.83,no,no,8,5,32,4,2560,135,2015,806,5.077670695,4.26969745
Lava,Android,12.7,no,no,8,2,32,4,2200,152,2015,985,4.70311326,4.205885937
Lava,Android,12.7,no,no,8,3,32,4,2500,160,2015,684,4.864761378,4.166199999
Lava,Android,12.7,no,no,10,2,32,4,4000,174,2014,668,4.871143315,3.926517452
Lava,Windows,10.16,no,no,5,0.3,32,4,1950,136,2014,698,4.263383855,3.84865713
Lava,Android,12.7,no,no,8,2,32,4,3000,160,2014,799,4.59854831,4.116758157
Lava,Android,12.7,no,no,8,5,32,4,2100,134,2014,834,4.692997896,4.171614198
Lava,Android,10.34,no,no,13,3,16,4,2000,116,2014,662,5.018537324,3.966321779
Lava,Android,10.29,no,no,8,2,32,4,2100,138,2014,607,4.58169683,4.008060194
Lava,Android,10.29,no,no,5,0.3,16,4,1800,136,2014,698,4.578620851,3.613077741
Lava,Android,10.16,no,no,5,0.3,16,4,1700,136,2014,817,4.359141762,3.690627925
Lava,Android,12.83,no,no,8,2,16,4,2000,177,2014,566,5.011834575,3.863672744
Lava,Android,10.34,no,no,8,0.3,16,4,2000,112,2014,1062,5.011634794,4.004237489
Lava,Android,10.34,no,no,8,3,16,4,2000,114,2014,1088,5.195730778,4.38688979
Lava,Android,10.16,no,no,3.15,0.3,512,0.25,1500,133,2013,677,3.913621727,2.889816048
Lava,Android,7.75,no,no,2,0.3,512,0.25,1400,115.4,2013,912,3.726656818,2.842581094
Lava,Android,7.75,no,no,2,0.3,512,0.25,1400,115.4,2013,924,3.727619282,2.735665368
Lava,Android,10.16,no,no,2,0.3,1024,4,1400,113,2013,595,3.934957977,2.978077338
Lava,Android,12.7,no,no,3.15,1.3,16,4,2000,175,2013,1031,4.486836999,3.922369297
Lava,Android,12.7,no,no,5,0.3,16,4,2000,143.5,2013,806,4.703747749,3.839667343
Lava,Android,12.7,no,no,5,0.3,16,4,2000,127,2013,799,4.59643212,3.853546076
Lava,Android,12.7,no,no,8,2,16,4,2000,140,2013,1091,5.132852927,4.333623895
Lava,Android,10.16,no,no,3.15,0.3,16,4,1500,124,2013,1001,4.233816608,3.381334753
Lava,Android,10.16,no,no,3.15,0.3,512,0.25,1500,124,2013,577,4.094511215,3.124125488
Lava,Android,10.16,no,no,5,0.3,16,4,1400,127,2013,821,4.256179925,3.635478677
Lava,Android,12.7,no,no,3.15,1.3,16,4,2000,175,2013,931,4.500698164,3.938275377
Others,Android,12.83,yes,no,13,8,32,4,4000,168,2017,668,5.630530546,4.786908239
Others,Android,12.83,yes,no,16,8,64,4,4070,175,2017,595,5.629310334,4.896570338
Others,Android,12.83,yes,no,16,8,32,4,3000,153,2016,720,5.294510128,4.52113619
Others,Android,12.83,yes,no,16,8,64,4,4070,175,2016,765,5.79672622,4.980725764
Others,Android,12.88,yes,no,21,8,64,4,3100,185,2016,778,5.860159246,4.595220855
Others,Android,12.83,yes,no,21,8,32,4,3000,153,2016,792,5.559450104,4.742232836
Others,Android,12.83,yes,no,16,8,32,4,3000,153,2016,540,5.246023572,4.255896358
Others,Android,16.08,yes,no,21,4,64,4,3400,204,2016,682,5.857475907,4.746409298
Others,Android,12.83,yes,no,13,5,32,4,3000,169,2016,794,5.352331955,4.389622711
Lenovo,Android,15.8,yes,no,8,8,64,4,3300,161,2019,496,5.255618612,4.429983118
Lenovo,Android,17.65,yes,no,13,5,64,4,5180,195,2019,502,5.52317944,4.774237627
Lenovo,Android,15.29,yes,no,13,8,64,4,3500,170,2018,464,5.297066585,4.543720224
Lenovo,Android,15.32,yes,no,13,16,128,4,3300,172,2018,716,5.39997102,4.825269107
Lenovo,Android,16.23,yes,no,13,8,512,4,3350,210,2018,660,5.992563943,5.174226981
Lenovo,Android,16.23,yes,no,13,8,64,4,3350,210,2018,436,5.702381494,4.685551298
Lenovo,Android,15.29,yes,no,13,8,64,4,3500,170,2018,628,5.303354658,4.455044727
Lenovo,Android,15.21,yes,no,13,8,64,4,4050,165,2018,509,5.012034315,4.341074423
Lenovo,Android,15.29,yes,no,13,8,64,4,3300,165,2018,554,5.291141683,4.643910014
Lenovo,Android,15.24,yes,no,13,8,64,4,3760,176,2018,434,5.014826499,4.610356713
Lenovo,Android,13.84,yes,no,13,8,16,4,4000,160,2018,543,4.789988623,4.417755682
Lenovo,Android,12.88,yes,no,13,8,32,4,3000,160,2018,423,4.853123416,4.389126372
Lenovo,Android,12.88,yes,no,13,8,32,4,3000,155,2018,480,4.680741373,4.32227663
Lenovo,Android,12.88,yes,no,13,16,128,4,3000,155,2018,725,5.011568192,4.848978738
Lenovo,Android,12.88,yes,no,6.5,8,32,4,3000,153.8,2017,617,5.015158383,4.286066244
Lenovo,Android,17.78,no,no,2,2,16,4,3500,254,2017,769,4.389622711,4.044278585
Lenovo,Android,17.78,no,no,5,2,16,4,3500,260,2017,551,4.591476859,3.993234261
Lenovo,Android,12.75,yes,no,6.5,8,32,4,4000,165,2017,619,5.296565834,4.270396506
Lenovo,Android,12.75,yes,no,13,8,32,4,4000,165,2017,763,5.139731867,4.413646418
Lenovo,Android,12.83,yes,no,6.5,13,64,4,4000,180,2017,650,5.184364486,4.482889551
Lenovo,Android,25.43,yes,no,8,5,64,4,7000,475,2017,802,5.598755237,4.990296523
Lenovo,Android,25.43,yes,no,5,2,16,4,7000,500,2017,646,5.194122838,4.755312844
Lenovo,Android,20.32,yes,no,8,5,64,4,4850,300,2017,737,5.302906819,4.71545854
Lenovo,Android,20.32,yes,no,5,2,16,4,4850,310,2017,790,5.121281814,4.561218298
Lenovo,Android,20.32,yes,no,8,5,16,4,4250,329,2017,753,5.136621628,4.712857991
Lenovo,Android,12.83,yes,no,13,8,64,4,3100,160,2016,738,6.113726427,5.023748933
Lenovo,Android,12.7,yes,no,8,2,16,4,2300,142,2016,868,4.862753811,4.26941769
Lenovo,Android,12.7,yes,no,8,2,16,4,2300,142,2016,878,4.697567035,3.715521385
Lenovo,Android,10.29,yes,no,5,2,32,4,2000,144,2016,803,4.39383168,3.674019591
Lenovo,Android,10.29,no,no,5,2,32,4,2000,146,2016,752,4.23757873,3.544142658
Lenovo,Android,12.83,yes,no,13,5,64,4,5100,177,2016,628,5.485460614,4.670770643
Lenovo,Android,12.83,yes,no,16,8,32,4,4000,169,2016,789,5.523618588,4.856706812
Lenovo,Android,12.7,yes,no,13,8,32,4,4000,145,2016,841,5.126520233,4.305550476
Lenovo,Android,12.7,yes,no,13,8,16,4,3000,140,2016,963,5.298817242,4.671519567
Lenovo,Android,25.43,yes,no,13,5,32,4,9300,637,2016,833,5.698903927,4.91353685
Lenovo,Android,10.16,no,no,5,0.3,16,4,1700,132,2016,930,3.93084476,3.658420247
Lenovo,Android,12.7,yes,no,8,5,16,4,3500,155.6,2016,583,5.12586693,4.138520925
Lenovo,Android,12.7,yes,no,8,5,32,4,2750,139,2016,588,5.289226167,3.97724879
Lenovo,Android,15.34,yes,no,13,8,32,4,4050,218,2016,723,5.516890489,4.659753064
Lenovo,Android,15.34,yes,no,13,5,32,4,4050,225,2016,585,5.434594985,4.44839941
Lenovo,Android,15.34,yes,no,16,8,64,4,4050,259,2016,1060,5.861669025,4.753676394
Lenovo,Android,12.7,yes,no,13,8,64,4,3500,149,2016,830,5.393536633,4.458177162
Lenovo,Android,12.7,yes,no,5,2,32,4,2300,166,2016,569,4.503026712,4.073120926
Lenovo,Android,12.75,yes,no,13,8,128,4,3100,145,2016,796,5.860985634,4.84103251
Lenovo,Android,25.43,no,no,8,5,64,4,7000,509,2016,747,5.632286473,4.886054204
Lenovo,Android,20.32,yes,no,5,2,16,4,4290,329,2016,800,4.782646691,4.431768727
Lenovo,Android,17.78,yes,no,2,0.3,32,4,3450,260,2016,867,4.371344786,4.142975984
Lenovo,Android,12.7,yes,no,13,5,16,4,2750,142,2016,925,4.947198388,4.171614198
Lenovo,Android,12.7,yes,no,13,5,16,4,2750,142,2016,932,4.80098365,4.216562195
Lenovo,Android,12.83,yes,no,13,5,16,4,2900,150,2016,950,5.194400253,4.124712099
Lenovo,Android,12.83,yes,no,13,5,32,4,4900,189,2016,836,5.558294168,4.327438444
Lenovo,Android,12.83,yes,no,13,8,32,4,3500,165,2016,885,5.244283478,4.590969837
Lenovo,Android,12.7,yes,no,13,5,16,4,2750,142,2016,803,4.690338198,4.09700768
Lenovo,Android,12.7,yes,no,13,8,16,4,2700,129,2016,784,5.350577693,4.463145686
Lenovo,Android,12.83,yes,no,13,5,16,4,3300,158,2016,578,5.241429504,4.509649984
Lenovo,Android,12.83,yes,no,13,5,16,4,3300,153,2015,749,5.76753944,4.179145164
Lenovo,Android,12.83,yes,no,21,8,32,4,3500,175,2015,1047,5.69987485,4.823984379
Lenovo,Android,12.7,yes,no,8,2,32,4,2300,140,2015,697,4.683056725,3.908617212
Lenovo,Android,25.43,yes,no,13,5,64,4,3150,666.8,2015,1038,5.933464603,5.439990525
